tweet_id,airline_sentiment,airline_sentiment_confidence,negativereason,negativereason_confidence,airline,airline_sentiment_gold,name,negativereason_gold,retweet_count,text,tweet_coord,tweet_created,tweet_location,user_timezone
568017135236022273,negative,1,Cancelled Flight,1,Virgin America,,NickyB617,,0,"@VirginAmerica I tried that. You offered to charge me an additional $1k for a new ticket or be stranded until Thurs. 1st time, last time.",,2015-02-18 04:00:12 -0800,"Boston, MA",Eastern Time (US & Canada)
568011935347838977,neutral,1,,,Virgin America,,gemmabow19,,4,@VirginAmerica @AmericanAir can u help with flights to get a 2y old battling cancer who needs treatment in 🇺🇸 @FreyaBevan_Fund 💗 🎀 💗,,2015-02-18 03:39:33 -0800,,
567972416846217216,negative,1,Can't Tell,0.3373,Virgin America,,total_janarchy,,0,"@VirginAmerica Never had a bad experience before, but this one took the cake. Now extortion for carry on items as well?",,2015-02-18 01:02:31 -0800,,Eastern Time (US & Canada)
567972174398689280,negative,1,Damaged Luggage,0.3434,Virgin America,,total_janarchy,,0,@VirginAmerica Had to spend 5 hours worrying that items in carryon would be broken/stolen since I couldn't carry them on plane or lock bag.,,2015-02-18 01:01:33 -0800,,Eastern Time (US & Canada)
567971836321009664,negative,1,Flight Attendant Complaints,0.6773,Virgin America,,total_janarchy,,0,"@VirginAmerica All of group E was told there was no more room in the bins. when I got on the plane, was room for at least 4 bags in my row!",,2015-02-18 01:00:12 -0800,,Eastern Time (US & Canada)
5.67972E+17,negative,0.6703,Bad Flight,0.6703,Virgin America,,total_janarchy,,0,@VirginAmerica Thanks for making my flight from LAX to JFK a nightmare by forcing me to check my carry on bag at the gate. (1),,2015-02-18 00:59:19 -0800,,Eastern Time (US & Canada)
567946319349706753,negative,1,Customer Service Issue,0.6977,Virgin America,,helenalor,,0,@VirginAmerica I have lots of flights to book and your site it not working!!!! I've been on the phone waiting for over 10 minutes..........,"[0.0, 0.0]",2015-02-17 23:18:49 -0800,San Francisco,Eastern Time (US & Canada)
567908796917420032,positive,0.6431,,,Virgin America,,HaraLillier,,0,@VirginAmerica I am all about the in flight artisanal cheese and wine pairing.,,2015-02-17 20:49:43 -0800,,Atlantic Time (Canada)
567899492885745664,neutral,1,,,Virgin America,,helenhoppock,,0,@VirginAmerica does Virgin America fly direct from Seattle to NYC or Boston?,,2015-02-17 20:12:44 -0800,,
567893201719156736,positive,0.6559,,,Virgin America,,KallysAlbertSr,,0,@VirginAmerica That's classy.,,2015-02-17 19:47:44 -0800,USA,
567873698679623680,positive,0.6681,,,Virgin America,,Price714,,0,@VirginAmerica I'm sure a lot of your 747 and 777 JFK-LHR flights go a lot faster than 513mph with a strong tailwind.,,2015-02-17 18:30:15 -0800,"Hamilton, Ohio",Atlantic Time (Canada)
567858317831249920,positive,0.7162,,,Virgin America,,mctrees02,,0,@VirginAmerica now it's just t-minus 32 minutes until my Elevate a Silver upgrade window opens . #FreeNeverSucks 😃👍,,2015-02-17 17:29:07 -0800,"Dallas, TX",Central Time (US & Canada)
567855171335626752,neutral,0.6941,,,Virgin America,,mctrees02,,0,@VirginAmerica save some for 871 tomorrow AM!,,2015-02-17 17:16:37 -0800,"Dallas, TX",Central Time (US & Canada)
567849520781893632,negative,1,Late Flight,1,Virgin America,,lindsowesto,,0,@VirginAmerica Why is it taking 12 years to fly home to Dallas? Get your shit together.,,2015-02-17 16:54:10 -0800,Texas,Central America
567849200295124992,neutral,0.6705,,,Virgin America,,TheAdamRizz,,0,@VirginAmerica @JezzieGoldz club Virgin is bumping in New York http://t.co/HaQc7GDg7c,,2015-02-17 16:52:54 -0800,"Dallas, Texas",Pacific Time (US & Canada)
567846970141716481,positive,0.6733,,,Virgin America,,TheAdamRizz,,0,@VirginAmerica @JezzieGoldz would have been a rough trip but LUCKILY we were on a #virginamerica flight. #weather,,2015-02-17 16:44:02 -0800,"Dallas, Texas",Pacific Time (US & Canada)
567845726220357632,neutral,0.6601,,,Virgin America,,josiebarosie,,0,@VirginAmerica is that #thestarter??😁,,2015-02-17 16:39:05 -0800,Cork.Ireland,
567845203014377472,neutral,0.6198,,,Virgin America,,killawattannie,,0,@VirginAmerica ...Please come to Minneapolis St. Paul!,,2015-02-17 16:37:01 -0800,,Mountain Time (US & Canada)
567829051559186432,neutral,0.3542,,0,Virgin America,,JAYXXX1,,0,@VirginAmerica YES FYI  MY BFF,,2015-02-17 15:32:50 -0800,,
567828603976597504,positive,0.6858,,0,Virgin America,,myvortex,,0,"@VirginAmerica another perfect flight.   How come on your planes,  the sun visors can stay down?  Other carriers make you raise them?",,2015-02-17 15:31:03 -0800,could be anywhere,
567823564167192576,positive,1,,,Virgin America,,miaerolinea,,1,"Nice RT @VirginAmerica: The man of steel might be faster, but we have WiFi – just saying. #ScienceBehindTheExperience http://t.co/FGRbpAZSiX",,2015-02-17 15:11:02 -0800,Worldwide,Caracas
567814795895787520,positive,1,,,Virgin America,,mynejas,,0,@VirginAmerica I love the dancing little richard. cool beans.,,2015-02-17 14:36:11 -0800,"Oakland, CA",Pacific Time (US & Canada)
567813046811525120,positive,0.6803,,,Virgin America,,SimplyImplicit,,0,@VirginAmerica I don’t use Passbook =/ I still love you though &lt;3 :) I’ll just use my email in the future.,,2015-02-17 14:29:14 -0800,"Los Angeles, CA",Central Time (US & Canada)
567812402764374016,positive,1,,,Virgin America,,mynejas,,0,@VirginAmerica thanks for the free birthday points! y'all are ALL RIGHT with me!,,2015-02-17 14:26:40 -0800,"Oakland, CA",Pacific Time (US & Canada)
567811428779868160,neutral,0.6446,,0,Virgin America,,SimplyImplicit,,0,@VirginAmerica do you have an application for iOS? Was looking and only saw Virgin Mexico :( &lt;/3,,2015-02-17 14:22:48 -0800,"Los Angeles, CA",Central Time (US & Canada)
567810209088847873,negative,1,Customer Service Issue,0.7012,Virgin America,,wtcgroup,,0,@VirginAmerica Man of steel flies to more cities though...and with more frequency too.,,2015-02-17 14:17:57 -0800,SF Bay Area/ Las Vegas,
567807967706488832,positive,1,,,Virgin America,,tookthecollar,,0,@VirginAmerica thanks so much for sharing. Just added it to my site http://t.co/TsviBTvT8h,,2015-02-17 14:09:03 -0800,,
567807640660619267,neutral,0.6457,,,Virgin America,,ICEportal,,0,@VirginAmerica Good point!,,2015-02-17 14:07:45 -0800,"Hollywood, FL",Eastern Time (US & Canada)
567807288192290816,neutral,0.6731,,,Virgin America,,EnonThaPhenom,,0,.@VirginAmerica I heard he has a virgin mobile hotspot ;),,2015-02-17 14:06:21 -0800,"Oakland, Ca",Pacific Time (US & Canada)
567807278964023296,neutral,1,,,Virgin America,,mattejacob,,0,@VirginAmerica you got cheese pLate Flights too.,"[40.78986648, -73.10068286]",2015-02-17 14:06:19 -0800,New York x Long Island,Central Time (US & Canada)
567806905617281024,neutral,1,,,Virgin America,,TheDCD,,0,@VirginAmerica On all your flights?,"[0.0, 0.0]",2015-02-17 14:04:50 -0800,On a bar floor in Denver.,Mountain Time (US & Canada)
567806884191944705,positive,1,,,Virgin America,,Hakenson_LIOX,,0,@VirginAmerica Dad on Segway is the best part of this whole infographic!,"[42.5696777, -71.42056878]",2015-02-17 14:04:45 -0800,"Waltham, MA",Atlantic Time (Canada)
567806872410161152,positive,1,,,Virgin America,,funky_bbq,,0,@VirginAmerica Are there any plans for a short haul airline in Europe? Would defiantly fly with you guys :),,2015-02-17 14:04:42 -0800,,
567806467974365184,positive,1,,,Virgin America,,HereticPharaoh,,0,@VirginAmerica wifi AND better seating.,,2015-02-17 14:03:05 -0800,"Jersey City, New Jersey ",Eastern Time (US & Canada)
567796863467839488,neutral,0.6831,,0,Virgin America,,judy_202,,0,@VirginAmerica how come ABC is the only one of the network channels you don't have?,,2015-02-17 13:24:56 -0800,"Washington, DC",Eastern Time (US & Canada)
567792185832394752,negative,1,Customer Service Issue,0.7055,Virgin America,,reekyrocks,,0,@VirginAmerica started my flight with a scolding for using an overhead bin that was then offered to the person seated next to me.,,2015-02-17 13:06:20 -0800,"Los Angeles, CA",Pacific Time (US & Canada)
567787873778278400,positive,0.678,,0,Virgin America,,BrandonS002,,0,".@VirginAmerica not only was it great, but you return my calls the day after. Couldn't ask for more. #myVXexperience",,2015-02-17 12:49:12 -0800,New York City,Eastern Time (US & Canada)
567786760287096832,negative,1,Cancelled Flight,0.6458,Virgin America,,RyScanlon,,0,"@VirginAmerica While other airlines weren't Cancelled Flighting flights into BOS, and helping their customers get home, Virgin was saying Good luck!",,2015-02-17 12:44:47 -0800,,Atlantic Time (Canada)
567786199415136256,neutral,1,,,Virgin America,,RyScanlon,,0,"@VirginAmerica Dear Virgin customer, while you're stranded in SF for 3 days &amp; $1000cost- we'll do the very least we can to accommodate you!",,2015-02-17 12:42:33 -0800,,Atlantic Time (Canada)
567785481161953280,neutral,1,,,Virgin America,,itsjulianking,,0,@VirginAmerica should use this in their next airline commercial lol :: http://t.co/pXEXIlSjBs,,2015-02-17 12:39:42 -0800,P H I L A D E L P H I A,Eastern Time (US & Canada)
567785191901376512,negative,1,Customer Service Issue,1,Virgin America,,RyScanlon,,0,@VirginAmerica Grouping Virgin in with the others now. BOS weather has exposed their actual Cus Serv model. Never Flight Booking Problems with Virgin again!,,2015-02-17 12:38:33 -0800,,Atlantic Time (Canada)
567783687980367872,negative,1,Customer Service Issue,0.6834,Virgin America,,RyScanlon,,0,"@VirginAmerica As one of the travelers affected by the Boston storm, I'm shocked at Virgin's complete apathy toward their customers.",,2015-02-17 12:32:34 -0800,,Atlantic Time (Canada)
567772685472915456,negative,0.6579,Customer Service Issue,0.6579,Virgin America,,cayocrazy,,0,@VirginAmerica Umm so no reason as to why this is? Is there someone different I should contact (or contact me) to get a definitive answer?,,2015-02-17 11:48:51 -0800,,
567770107062284288,negative,0.6515,Flight Booking Problems,0.3358,Virgin America,,paulhting,,0,@virginamerica Trying to make the change in advance (not just 24 hours prior)…tried it online earlier and it wanted $300 in change fees.,,2015-02-17 11:38:36 -0800,"Charlottesville, VA",Eastern Time (US & Canada)
567769981128282113,positive,0.3516,,0,Virgin America,,onerockgypsy,,0,"@VirginAmerica so loyal that I'm driving to #NYC from #PA, to fly Virgin,  since you cut #Philly flights ;)",,2015-02-17 11:38:06 -0800,next city,Pacific Time (US & Canada)
567767269120688128,neutral,1,,,Virgin America,,paulhting,,0,@virginamerica Any way to change from Main Cabin to Main Cabin Select (on same flight) without paying a change fee penalty?,,2015-02-17 11:27:20 -0800,"Charlottesville, VA",Eastern Time (US & Canada)
567762071258152960,positive,1,,,Virgin America,,onerockgypsy,,0,@VirginAmerica you guys are perfect as always! &lt;3 #WeRVirgin,,2015-02-17 11:06:40 -0800,next city,Pacific Time (US & Canada)
567759012806029312,positive,1,,,Virgin America,,kellitweets,,0,@VirginAmerica thanks! Y'all have some of the best customer service left in the industry.,,2015-02-17 10:54:31 -0800,Texas,Central Time (US & Canada)
567755402943930368,neutral,0.6667,,0,Virgin America,,the22207,,0,@VirginAmerica Can you give me Silver Status for 12 months?,,2015-02-17 10:40:11 -0800,,Central Time (US & Canada)
567753757702647810,positive,1,,,Virgin America,,Perceptions,,0,@VirginAmerica really wish you'd fly out of #Fargo @fargoairport those fares are amazings,,2015-02-17 10:33:38 -0800,"Fargo, ND ( & Tucson, AZ)",Central Time (US & Canada)
567748973910163457,negative,0.6778,Bad Flight,0.6778,Virgin America,,tan_talize,,0,"@VirginAmerica mood lighting on point🙌 Reclining my seat, kickin up my feet💤",,2015-02-17 10:14:38 -0800,LA&OC,
567745903474540545,negative,0.3573,Late Flight,0.3573,Virgin America,,jonovoss,,0,@VirginAmerica my flight (6000) scheduled for 1pm departure still says on time but no plane at gate. Any update on how long of a delay?,,2015-02-17 10:02:26 -0800,"Washington, DC",Atlantic Time (Canada)
567744381432516608,negative,1,Customer Service Issue,0.6737,Virgin America,,texasjuls,,0,@VirginAmerica my group got their Cancelled Flightlation fees waived but I can't because my ticket is booked for 2/18? Your reps were no help either 😡,,2015-02-17 09:56:23 -0800,Texas,Central Time (US & Canada)
567742937325260801,neutral,1,,,Virgin America,,loungesong,,0,@VirginAmerica Are there any sign up bonuses to enroll in Elevate?,,2015-02-17 09:50:39 -0800,,
567742578561650688,positive,1,,,Virgin America,,ryan_kravontka,,0,@VirginAmerica just got on the 1pm in Newark home to LA. Your folks at EWR are incredible #letsgohome,,2015-02-17 09:49:13 -0800,"Los Angeles, CA",Tijuana
567742148603170816,neutral,1,,,Virgin America,,WWJAYD,,0,@VirginAmerica morning. If I have a question regarding elevate points &amp; flights can I DM you?,"[37.80065252, -122.43857414]",2015-02-17 09:47:31 -0800,"San Franciso, CA",Pacific Time (US & Canada)
567735941846937600,neutral,0.6694,,0,Virgin America,,waytogopdx,,0,@VirginAmerica still waiting to see  @Starryeyes_Dev_  😞,,2015-02-17 09:22:51 -0800,"Lake Oswego, Oregon",Pacific Time (US & Canada)
567728227465310208,neutral,0.6376,,0,Virgin America,,Todd1HHD,,0,@VirginAmerica was wondering if you guys recieved my dm and we're able to potentially respond asap,,2015-02-17 08:52:11 -0800,Chicago,Central Time (US & Canada)
567727292739092480,positive,1,,,Virgin America,,BBahreman,,4,@VirginAmerica Flying LAX to SFO and after looking at the awesome movie lineup I actually wish I was on a long haul.,,2015-02-17 08:48:29 -0800,Living in a Gangsters Paradise,Pacific Time (US & Canada)
567726092518031360,neutral,1,,,Virgin America,,PlayjtLV,,0,“@VirginAmerica: Book out of town with fares from $59/way (+restr). http://t.co/xRdTOV7nl8 http://t.co/4Y78byAckc” @JenniferDawnPro,"[36.08546367, -115.31814055]",2015-02-17 08:43:42 -0800,"Las Vegas, NV",
570307876897628160,positive,1,,,United,,rdowning76,,0,@united thanks,,2015-02-24 11:42:48 -0800,usa,
570307847281614848,positive,1,,,United,,CoreyAStewart,,0,@united Thanks for taking care of that MR!! Happy customer.,,2015-02-24 11:42:41 -0800,"Richmond, VA",Eastern Time (US & Canada)
570307109704900608,negative,1,Cancelled Flight,0.703,United,,CoralReefer420,,0,@united still no refund or word via DM. Please resolve this issue as your Cancelled Flightled flight was useless to my assistant's trip.,,2015-02-24 11:39:45 -0800,"Bay Area, California ",Alaska
570307026263384064,negative,1,Late Flight,1,United,,lsalazarll,,0,@united Delayed due to lack of crew and now delayed again because there's a long line for deicing... Still need to improve service #united,,2015-02-24 11:39:25 -0800,,Mountain Time (US & Canada)
570306733010264064,positive,0.3441,,0,United,,rombaa,,0,@united thanks -- we filled it out. How's our luck with this? Is it common?,,2015-02-24 11:38:15 -0800,,
570306217001799680,negative,0.3475,Can't Tell,0.3475,United,,samidip,,0,@united Your ERI-ORD express connections are hugely popular .. now if only we could have an ERI-EWR hop! :),,2015-02-24 11:36:12 -0800,"Erie, PA",Eastern Time (US & Canada)
570305603056349184,neutral,0.645,,0,United,,karenmcgregor86,,0,@united even on international flight Glasgow to the U.S.? Then what about orlando to Newark? All 90 mins?,,2015-02-24 11:33:46 -0800,"Kilmarnock, now Edinburgh. ",Edinburgh
570304912468402177,negative,0.6667,Can't Tell,0.3333,United,,andycheco,,0,@united you think you boarded flight AU1066 too early? I think so.,"[19.43706642, -99.07927123]",2015-02-24 11:31:01 -0800,New York,Eastern Time (US & Canada)
570302375510056960,neutral,0.6761,,0,United,,hmansfield,,0,"@united I understand, but it's tough when there is no way to get to the airport w/o serious risk of an accident. It's a steep price.",,2015-02-24 11:20:56 -0800,"Berkeley Heights, NJ",Quito
570302023993831425,negative,0.6735,Bad Flight,0.3476,United,,slandail,,0,"@united Gate agent hooked me up with alternate flights. If you have a way to PREVENT the constant issues, that would rock.",,2015-02-24 11:19:32 -0800,"Columbus, Ohio",Eastern Time (US & Canada)
570301670892146688,neutral,1,,,United,,karenmcgregor86,,0,@united flying gla-mco in a few weeks. How long do we have to be at airport for before departure for both international and domestic? Ta,,2015-02-24 11:18:08 -0800,"Kilmarnock, now Edinburgh. ",Edinburgh
570299889688702976,positive,0.6634,,,United,,nydia376,,0,@united thanks,,2015-02-24 11:11:04 -0800,USA,
570299819610251265,positive,1,,,United,,BK_TheBri,,0,@united Thanks. It is on the same ticket.,,2015-02-24 11:10:47 -0800,"Portland, OR",
570299388670701568,neutral,0.67,,0,United,,LarkAfterDark,,0,@united why not? Is it a law or a policy?,,2015-02-24 11:09:04 -0800,Harrisburg,
570299182310944768,negative,1,Flight Booking Problems,0.6816,United,,Ashley_Jeffris,,0,@united is the worst. Nonrefundable First class tickets? Oh because when you select Global/FC their system auto selects economy w/upgrade.,,2015-02-24 11:08:15 -0800,Las Vegas,Eastern Time (US & Canada)
